0.43249
0.0068931
0.3991
0.30897
0.24904
0.70031
0.15815
0.012114
0.46743
0.2885
0.30561
0.57919
0.4239
0.27974
0.2686
0.70113
0.49831
0.5299
0.20864
0.088303
0.40972
0.34041
0.69021
0.27524
0.1895
0.64322
0.075515
0.23068
0.7762
-0.0067437
0.21063
0.37334
0.1345
-0.30912
0.69334
-0.097113
0.28371
-0.19429
0.060675
0.45807
0.57881
0.19095
0.36036
0.2227
0.10371
0.48681
0.081365
1.2422
0.24254
0.12697
0.25702
0.48868
0.36441
0.20495
0.70863
-0.070907
0.31569
-0.056891
0.48036
0.33749
0.20724
0.19481
0.16268
0.25388
0.15798
0.15379
0.28923
0.42784
0.6579
0.062791
0.11897
-0.098036
-0.021528
0.12478
-0.30733
-0.088455
0.010712
-0.041384
0.061999
0.096631
0.085564
0.12491
0.34781
-0.069037
0.14649
-0.040005
-0.58165
0.32038
0.21873
-0.29583
-0.46654
-0.39108
-0.012071
0.07997
-0.088727
0.11417
-0.071961
0.24593
0.28453
-0.22348
0.26815
-0.42889
0.083387
0.69672
0.04108
-0.22928
-0.063405
